uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,novelty,popular
24592,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1593,0,10,146,77,10,42,25,0.2727272727272727,0.55,0.5984764276764236,0.7918101100536522,0.6081157449791351,1.0,0.2227118644067796,1.0
38927,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1625,0,10,145,77,10,24,17,0.3506493506493506,0.8421052631578947,0.8403567362995645,0.7945017906177207,0.8229064442157159,0.8421052631578947,0.3736666666666667,1.0
66390,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1652,0,10,144,77,10,60,34,0.3246753246753247,0.85,0.8483680866415678,0.7939792397043591,0.8187505010898976,0.85,0.3657142857142857,1.0
33943,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1434,0,10,144,76,10,15,12,0.3552631578947368,0.85,0.8891293242112244,0.7987959734254485,0.9325367352805431,0.75,0.1774444444444444,1.0
38927,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1609,0,10,145,77,10,24,17,0.3246753246753247,0.85,0.8446069302636233,0.8005658448823988,0.8597036604176698,0.9,0.2785555555555555,1.0
32308,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1695,0,10,144,76,10,141,75,0.2631578947368421,0.25,0.2933669204976322,0.8001313966623668,0.2825379019844964,0.7,0.2604444444444444,1.0
24592,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1640,0,10,146,77,10,42,25,0.2207792207792207,0.4,0.4929419152879667,0.7892895069100752,0.563032183889382,0.8,0.3062146892655367,1.0
32308,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1697,0,10,144,76,10,141,75,0.3026315789473684,0.3,0.2522365188014757,0.7970541508997082,0.20093362390963,0.6,0.2988888888888888,1.0
38927,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1630,0,10,145,77,10,24,17,0.2337662337662337,0.65,0.6845268780062966,0.7969255953526284,0.681790606624198,1.0,0.303111111111111,1.0
66390,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1723,1,10,144,77,10,60,34,0.2857142857142857,0.85,0.8388749877902539,0.7952110633286295,0.7937319085713048,0.35,0.64,1.0
33943,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1430,0,10,144,76,10,15,12,0.4078947368421052,0.8947368421052632,0.9191160281454904,0.7940929010190481,0.940733692375374,1.0,0.1478888888888888,1.0
33943,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1477,0,10,144,76,10,15,12,0.3552631578947368,0.75,0.8212057223446522,0.7982886913684817,0.9143121178357247,1.0,0.184,1.0
32308,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1702,0,10,144,76,10,141,75,0.2631578947368421,0.25,0.323433515231963,0.8011821706934341,0.347875203571798,0.6,0.3226666666666667,1.0
66390,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1718,0,10,144,77,10,60,34,0.2987012987012987,0.65,0.632023123514314,0.7907341335984664,0.6788283115663146,0.45,0.4467857142857143,1.0
22035,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1456,0,10,148,78,10,20,14,0.2564102564102564,0.65,0.7250492169862536,0.7891053385034743,0.8035974955556998,0.65,0.2590643274853802,1.0
22035,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1668,1,10,148,78,10,20,14,0.3974358974358974,0.8421052631578947,0.8794185391421927,0.7962894014324186,0.915721815978456,0.9473684210526316,0.3130994152046784,1.0
60863,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1652,0,10,146,77,10,69,39,0.3506493506493506,0.5555555555555556,0.5109483817306111,0.7929749194053016,0.514939762488782,1.0,0.2516959064327485,1.0
69716,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1573,0,10,147,78,10,36,23,0.2307692307692307,0.5555555555555556,0.6008805848449115,0.7747245944156106,0.6235803502960366,0.6111111111111112,0.4957894736842105,1.0
60863,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1524,0,10,146,77,10,69,39,0.2857142857142857,0.5555555555555556,0.5483431512721935,0.7877221046941817,0.5861622899613095,1.0,0.2278362573099415,1.0
69716,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1510,0,10,147,78,10,36,23,0.2179487179487179,0.7,0.7524744580364493,0.7882406787214751,0.7856828845818782,0.95,0.3384795321637426,1.0
30897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1464,0,10,146,78,10,55,32,0.3974358974358974,0.6842105263157895,0.7295597682344153,0.7993199928780049,0.7662568235812491,0.9473684210526316,0.4314465408805031,1.0
30897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1490,0,10,146,78,10,55,32,0.3974358974358974,0.6842105263157895,0.5901971732304315,0.8001363746754447,0.5092546668112906,0.9473684210526316,0.2735849056603773,1.0
30897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1481,0,10,146,78,10,55,32,0.2435897435897435,0.7058823529411765,0.6557567437617914,0.8010857299533062,0.6394640106145296,0.6470588235294118,0.3378616352201258,1.0
60863,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1673,0,10,146,77,10,69,39,0.2597402597402597,0.5,0.4482193239118499,0.7938910256280901,0.4439892170284327,1.0,0.3375438596491227,1.0
267,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1649,0,10,148,78,10,121,65,0.1666666666666666,0.2352941176470588,0.1891876949238138,0.7837087698997741,0.1571954333632534,0.8235294117647058,0.2694545454545455,1.0
22035,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1556,1,10,148,78,10,20,14,0.3333333333333333,0.8421052631578947,0.7377089165928655,0.7994494746244714,0.6564972471176644,0.9473684210526316,0.1946198830409356,1.0
267,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1677,0,10,148,78,10,121,65,0.2051282051282051,0.2105263157894736,0.2123783639496335,0.7863043954239382,0.2176313235584866,0.5263157894736842,0.484727272727273,1.0
267,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1711,0,10,148,78,10,121,65,0.2692307692307692,0.2941176470588235,0.3758621443722189,0.7764331558204758,0.4255234529023456,0.4705882352941176,0.4387878787878789,1.0
69716,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1706,0,10,147,78,10,36,23,0.2564102564102564,0.7368421052631579,0.745631930994777,0.787731859051934,0.7556347432915788,0.8947368421052632,0.2678362573099416,1.0
19741,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1607,0,10,150,80,10,82,45,0.1875,0.55,0.6095113986692785,0.7967281762606477,0.6203914605346494,0.7,0.4272619047619048,1.0
19741,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1634,0,10,150,80,10,82,45,0.2,0.4,0.4727588633642625,0.797219140949644,0.5027400710314798,0.75,0.464047619047619,1.0
19741,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1633,0,10,150,80,10,82,45,0.175,0.4210526315789473,0.5256399221357221,0.7914907306015571,0.6218338244776243,0.6842105263157895,0.3671428571428571,1.0
13014,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1470,0,10,149,79,10,23,16,0.3164556962025316,0.7894736842105263,0.8100307992592705,0.7956824365785472,0.8077446162911374,0.9473684210526316,0.2178531073446327,1.0
31193,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1390,0,10,150,79,10,45,27,0.3037974683544304,0.7058823529411765,0.7564918210547215,0.7930844771801946,0.7916472032388987,1.0,0.286551724137931,1.0
12986,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1627,0,10,150,80,10,16,13,0.425,0.85,0.763390305238541,0.8024241646962328,0.7109541307935271,0.85,0.2789937106918239,1.0
31193,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1484,0,10,150,79,10,45,27,0.3037974683544304,0.631578947368421,0.6819376568422554,0.7955403393743015,0.7061050140180821,1.0,0.2444827586206896,1.0
8858,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1571,0,10,150,80,10,16,13,0.35,0.8,0.8274445494428454,0.7890562609337949,0.8356083012274963,1.0,0.2809696969696969,1.0
13014,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1393,0,10,149,79,10,23,16,0.1392405063291139,0.6111111111111112,0.5553773156372454,0.7900999448161117,0.5081433952757481,1.0,0.2302824858757062,1.0
8858,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1600,0,10,150,80,10,16,13,0.4,0.8,0.8425413998456726,0.7943591123305637,0.8919216559154639,1.0,0.3126060606060606,1.0
31193,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1524,0,10,150,79,10,45,27,0.2531645569620253,0.631578947368421,0.6236168031439594,0.7842729305815499,0.59216452554199,1.0,0.2598850574712644,1.0
12986,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1401,0,10,150,80,10,16,13,0.3625,0.8823529411764706,0.9166572574683346,0.7939513245540776,0.9606230707009252,0.8235294117647058,0.2543396226415094,1.0
12986,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1477,0,10,150,80,10,16,13,0.3875,0.8421052631578947,0.8793481576766496,0.7991179262284915,0.91099143713817,0.8947368421052632,0.2705660377358491,1.0
13014,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1482,0,10,149,79,10,23,16,0.2911392405063291,0.7,0.7779194172052504,0.7898800095816912,0.8689420763704818,1.0,0.2911864406779662,1.0
8858,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1375,0,10,150,80,10,16,13,0.3375,0.7777777777777778,0.8212297697432773,0.7897911931138856,0.8572351123821712,1.0,0.1249696969696969,1.0
42773,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1450,0,10,150,80,10,12,10,0.225,0.7368421052631579,0.6952642320511949,0.7984221746722212,0.7143312583348432,1.0,0.1464406779661017,1.0
28452,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1497,0,10,150,80,10,55,32,0.25,0.65,0.7072434472358162,0.7870344435841006,0.7429008800796726,1.0,0.3504597701149425,1.0
70782,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1566,0,10,150,80,10,36,23,0.1875,0.7,0.7383622326421094,0.7912909710145587,0.7578344136084072,1.0,0.2807272727272728,1.0
70782,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1380,0,10,150,80,10,36,23,0.2375,0.7368421052631579,0.8156222302233566,0.7922219313272869,0.9209370063879596,1.0,0.2553939393939394,1.0
42773,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1594,0,10,150,80,10,12,10,0.25,0.75,0.7994314654665904,0.796652160954976,0.832786614185608,1.0,0.2016949152542372,1.0
38047,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1480,0,10,151,80,10,20,14,0.3875,0.85,0.8743077133620315,0.795045259731226,0.8877855580951557,0.95,0.1158431372549019,1.0
70782,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1496,0,10,150,80,10,36,23,0.1625,0.5789473684210527,0.5430825483698033,0.7889711546580986,0.5484361832923834,1.0,0.2796363636363636,1.0
28452,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1615,1,10,150,80,10,55,32,0.25,0.6,0.6918250006265982,0.7957623531991457,0.7773299284135197,1.0,0.21,1.0
28452,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1630,0,10,150,80,10,55,32,0.2375,0.55,0.5457049773216888,0.7948209057185677,0.6017418125390261,1.0,0.2580459770114943,1.0
3304,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1648,0,10,150,80,10,90,50,0.2125,0.4375,0.4914777996740534,0.7890329343136241,0.5342021693584194,0.6875,0.507953216374269,1.0
42773,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1633,0,10,150,80,10,12,10,0.1875,0.6,0.6455712039315387,0.797934469859306,0.7028223240897389,1.0,0.1517514124293785,1.0
3304,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1648,0,10,150,80,10,90,50,0.175,0.5,0.4624554450735994,0.8048806173035692,0.435603459040959,0.8125,0.4681871345029239,1.0
3304,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1662,1,10,150,80,10,90,50,0.1,0.8,0.8332483907899668,0.8167155828297215,0.8532053079789149,1.0,0.475438596491228,1.0
38047,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1377,0,10,151,80,10,20,14,0.375,0.9,0.894455728953397,0.795750607034455,0.8585593676189651,1.0,0.0910588235294117,1.0
38047,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1602,0,10,151,80,10,20,14,0.4,0.84,0.8765000203159984,0.7903029896723356,0.9130013356858964,0.8,0.1378039215686274,1.0
69875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1625,1,10,151,80,10,21,15,0.225,0.6666666666666666,0.5679679310035396,0.7913253911274766,0.5058971302843852,0.3333333333333333,0.5452222222222222,1.0
35488,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1567,0,10,151,80,10,22,16,0.2375,0.7,0.7537441060469848,0.7945302278802806,0.7823003898835941,0.9,0.3181609195402299,1.0
6625,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1347,0,10,152,80,10,11,10,0.3625,0.85,0.8789955524985832,0.7919165822737044,0.8978523918461999,1.0,0.270919540229885,1.0
69469,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1458,0,10,151,80,10,14,12,0.3125,0.9,0.922584932624572,0.7958274502326493,0.9406811347407322,1.0,0.1681609195402298,1.0
6625,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1350,0,10,152,80,10,11,10,0.4,0.8947368421052632,0.9295335720532952,0.7974128122233779,0.982226431662231,1.0,0.2033333333333333,1.0
35488,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1588,0,10,151,80,10,22,16,0.3,0.8,0.8452126571389983,0.801003515696112,0.903019793888602,1.0,0.1542528735632183,1.0
13472,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1488,0,10,151,80,10,62,35,0.25,0.55,0.5264168942249141,0.7925649142493443,0.4514201540633429,1.0,0.2224858757062146,1.0
6625,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1467,0,10,152,80,10,11,10,0.3625,0.8421052631578947,0.8909800672228557,0.7971910535548993,0.9588301696131252,1.0,0.2306896551724138,1.0
13472,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1657,1,10,151,80,10,62,35,0.25,0.55,0.5718581650142728,0.7996280261915382,0.5732947582173589,0.8,0.355593220338983,1.0
69469,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1385,0,10,151,80,10,14,12,0.3,0.8947368421052632,0.9272273981698752,0.7983515925242158,0.9718622860039676,1.0,0.1255172413793103,1.0
69469,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1484,0,10,151,80,10,14,12,0.2875,0.8421052631578947,0.7452647463670781,0.7910479234128117,0.6998070290110375,0.9473684210526316,0.2260919540229885,1.0
69875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1682,4,10,151,80,10,21,15,0.275,0.75,0.818634763156865,0.7187295602881968,0.9023901560685617,0.55,0.645,1.0
35488,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1726,1,10,151,80,10,22,16,0.25,0.8421052631578947,0.8640874427868388,0.7889682008489927,0.8695076285490985,1.0,0.4198850574712643,1.0
13472,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1627,0,10,151,80,10,62,35,0.2875,0.55,0.4755743113911727,0.7926010881439695,0.4484127804599941,1.0,0.2728813559322033,1.0
69875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1675,2,10,151,80,10,21,15,0.2,0.7,0.7062952498854302,0.789507504148987,0.6674957500789543,1.0,0.5442222222222224,1.0
3541,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1463,0,10,138,74,10,20,14,0.3108108108108108,0.7894736842105263,0.7804691101414921,0.7937072762815365,0.7553023217435797,1.0,0.2478787878787878,1.0
57977,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1592,0,10,138,73,10,22,16,0.1917808219178082,0.5555555555555556,0.597164753696046,0.7907268020382328,0.5833476436417613,0.6666666666666666,0.3088888888888889,1.0
59327,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1510,0,10,138,73,10,24,17,0.273972602739726,0.65,0.7032981019093205,0.7978184080096159,0.730161790179205,0.6,0.3825988700564971,1.0
59327,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1484,0,10,138,73,10,24,17,0.273972602739726,0.75,0.7608348031539997,0.7987185255208564,0.7305954026193964,1.0,0.2027118644067796,1.0
3541,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1646,0,10,138,74,10,20,14,0.2432432432432432,0.7,0.7178285882600777,0.7957172973044134,0.7109422137460062,0.65,0.1995959595959596,1.0
13656,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1654,0,10,138,73,10,12,11,0.2328767123287671,0.4736842105263157,0.5496585132795998,0.7929487097450109,0.6510577384070132,0.631578947368421,0.3809876543209876,1.0
13656,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1571,1,10,138,73,10,12,11,0.1780821917808219,0.375,0.394317082253649,0.7804183212849094,0.3394523878898878,0.6875,0.3723456790123458,1.0
59557,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1566,0,10,138,73,10,19,14,0.3287671232876712,0.7,0.7303134037045802,0.7894522413990571,0.7405233474815518,0.85,0.288361581920904,1.0
59557,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1669,1,10,138,73,10,19,14,0.3972602739726027,0.8,0.8375820438154642,0.7190810593831537,0.8710322471216434,0.95,0.2529943502824859,1.0
59557,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1442,0,10,138,73,10,19,14,0.4383561643835616,0.8,0.8282667085588602,0.8002783615223691,0.8701725716663798,0.95,0.2590960451977401,1.0
57977,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1568,0,10,138,73,10,22,16,0.2602739726027397,0.75,0.7454006893045253,0.7966240336317777,0.7165559004548941,0.75,0.2223391812865497,1.0
57977,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1565,0,10,138,73,10,22,16,0.2876712328767123,0.8,0.7110553269450421,0.790419472138812,0.6456126024817975,1.0,0.2526315789473684,1.0
59327,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1629,0,10,138,73,10,24,17,0.273972602739726,0.7368421052631579,0.7950986207399426,0.7942302658780673,0.8477014485161788,0.9473684210526316,0.2049717514124293,1.0
3541,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1792,0,10,138,74,10,20,14,0.2972972972972973,0.631578947368421,0.6302591687730674,0.7928032394527764,0.6009290281532419,1.0,0.1853535353535353,1.0
13656,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1544,0,10,138,73,10,12,11,0.1232876712328767,0.4375,0.5508952232903401,0.7820021825255556,0.6423122884060384,0.5625,0.4541975308641975,1.0
5978,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1552,0,10,140,74,10,55,32,0.2567567567567567,0.7,0.7122215032998673,0.7959068270288125,0.7169122363704405,0.9,0.3189473684210526,1.0
11188,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1317,0,10,139,74,10,26,17,0.3243243243243243,0.7222222222222222,0.7762379033471188,0.7971033887214255,0.8194058120528709,0.7222222222222222,0.2964367816091954,1.0
29421,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1675,0,10,140,74,10,82,46,0.1891891891891892,0.3125,0.4154094429711751,0.7787546142439362,0.4852476516539017,0.1875,0.8656737588652481,1.0
29421,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1618,0,10,140,74,10,82,46,0.1621621621621621,0.2941176470588235,0.3713169737532298,0.7816413653891713,0.4121364314270889,0.5882352941176471,0.7974468085106381,1.0
11188,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1537,0,10,139,74,10,26,17,0.3918918918918919,0.9473684210526316,0.9603325854332566,0.7908439724709072,0.9722177730386136,1.0,0.3020689655172413,1.0
60450,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1676,0,10,139,74,10,90,50,0.1621621621621621,0.5555555555555556,0.6358345692134442,0.8017314938113671,0.7118022364345893,0.6666666666666666,0.2501149425287355,1.0
60450,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1697,0,10,139,74,10,90,50,0.1351351351351351,0.5263157894736842,0.594162352809767,0.7943064786908354,0.6763874256480579,0.8421052631578947,0.2777011494252873,1.0
29421,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1649,0,10,140,74,10,82,46,0.1486486486486486,0.3333333333333333,0.3698872380480282,0.7826107379987631,0.3503836903836903,0.4666666666666667,0.6434042553191488,1.0
5978,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1593,0,10,140,74,10,55,32,0.2972972972972973,0.6,0.6322780949721314,0.7893144259545285,0.6520827501961403,1.0,0.2435087719298245,1.0
5978,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1683,1,10,140,74,10,55,32,0.2432432432432432,0.631578947368421,0.68770185463732,0.7115554525209195,0.7230872792588613,0.7368421052631579,0.3148538011695906,1.0
11188,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1534,0,10,139,74,10,26,17,0.3648648648648648,0.7,0.7349294146325583,0.7924356334771093,0.7283825460315397,1.0,0.3342528735632183,1.0
17307,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1548,0,10,140,74,10,14,11,0.2297297297297297,0.5789473684210527,0.5052709096471547,0.7919542893478874,0.4592875395384764,1.0,0.2987356321839081,1.0
17307,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1577,0,10,140,74,10,14,11,0.2162162162162162,0.5,0.4534333000778862,0.7830339687364268,0.4258597882165993,0.65,0.3813793103448275,1.0
17307,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1483,0,10,140,74,10,14,11,0.2297297297297297,0.7,0.6800464498432183,0.7947462243698044,0.6197641556929481,0.65,0.3194252873563218,1.0
60450,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1677,1,10,139,74,10,90,50,0.1351351351351351,0.3684210526315789,0.299166035025854,0.7114874938788818,0.2541651466777749,0.6842105263157895,0.3410344827586207,1.0
58604,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1549,0,10,140,75,10,26,18,0.2266666666666666,0.7894736842105263,0.8214051539180972,0.7922841357432782,0.8260175714061977,0.9473684210526316,0.3224137931034483,1.0
6323,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1502,1,10,140,75,10,35,22,0.28,0.5789473684210527,0.4966801181587699,0.7952741951968325,0.4711926880535322,0.9473684210526316,0.3149425287356321,1.0
45050,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1683,0,10,140,75,10,23,16,0.1733333333333333,0.4,0.4097027602572349,0.7897075528701524,0.4669905172227153,0.45,0.3496551724137929,1.0
58604,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1443,0,10,140,75,10,26,18,0.2266666666666666,0.7368421052631579,0.6676325005566923,0.7950049197143342,0.6531869202168208,0.3157894736842105,0.3432183908045977,1.0
6323,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1522,0,10,140,75,10,35,22,0.32,0.5263157894736842,0.5379936708764627,0.7989911937293307,0.5096330328100738,1.0,0.2054022988505747,1.0
14918,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1554,0,10,140,75,10,52,30,0.3333333333333333,0.85,0.8706801721733297,0.7956289082975061,0.8768655804549768,0.9,0.2495402298850575,1.0
45050,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1599,0,10,140,75,10,23,16,0.2266666666666666,0.631578947368421,0.6811510728221274,0.7901279259924643,0.7227413532550406,0.8421052631578947,0.4918390804597699,1.0
6323,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1524,0,10,140,75,10,35,22,0.3733333333333333,0.7,0.691155933071129,0.7980487381273633,0.6305962402750327,0.8,0.2825287356321839,1.0
41335,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1656,1,10,140,75,10,47,28,0.3866666666666666,0.7368421052631579,0.8073308604381715,0.787642920242447,0.8898889393878802,0.5789473684210527,0.5416969696969698,1.0
14918,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1652,0,10,140,75,10,52,30,0.2933333333333333,0.8333333333333334,0.8371999546271552,0.7875749361153306,0.8215370368556644,0.6666666666666666,0.327471264367816,1.0
58604,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1657,1,10,140,75,10,26,18,0.2933333333333333,0.9473684210526316,0.9558127472401768,0.7994489356526954,0.9563219729322872,0.8947368421052632,0.3558620689655171,1.0
14918,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1562,0,10,140,75,10,52,30,0.3466666666666667,0.8421052631578947,0.8540897718083709,0.797185286043775,0.8660578834197866,0.9473684210526316,0.2550574712643678,1.0
41335,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1662,2,10,140,75,10,47,28,0.2666666666666666,0.7777777777777778,0.7820782347378197,0.7980173468352518,0.7539516674320595,0.8333333333333334,0.5093333333333334,1.0
41335,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1559,2,10,140,75,10,47,28,0.3866666666666666,0.7222222222222222,0.7484090621777205,0.7917497478526698,0.7343855626943863,0.4444444444444444,0.6307878787878788,1.0
45050,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1874,1,10,140,75,10,23,16,0.12,0.25,0.2798149884942768,0.7909814547132082,0.3534410470420532,0.8,0.3040229885057471,1.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1559,1,10,141,75,10,17,13,0.2266666666666666,0.7894736842105263,0.8017118134947937,0.8025561830789687,0.7980087381342065,0.8947368421052632,0.2728813559322034,1.0
